Country,Price,Size,Marketplace,Reference,Moy_prix_by_size
Nabeul,190000.0,55.0,Jumia TN,L-TN-00155888,3454.5454545454545
Ariana,110000.0,71.0,Jumia TN,L-TN-00154306,1549.2957746478874
Banlieue Nord,450000.0,173.0,Jumia TN,L-TN-00153743,2601.156069364162
Banlieue Nord,405000.0,150.0,Jumia TN,L-TN-00161431,2700.0
Nabeul,350000.0,100.0,Jumia TN,L-TN-00163519,3500.0
Nabeul,205000.0,97.0,Jumia TN,L-TN-00163512,2113.40206185567
Ariana,250000.0,171.0,Jumia TN,L-TN-00154596,1461.9883040935672
Banlieue Nord,396000.0,146.0,Jumia TN,L-TN-00161419,2712.328767123288
Ariana,288470.0,167.0,Jumia TN,L-TN-00153364,1727.3652694610778
Sousse,405000.0,135.0,Jumia TN,L-TN-00163791,3000.0
Ariana,444000.0,195.0,Jumia TN,L-TN-00157098,2276.923076923077
Ariana,260000.0,120.0,Jumia TN,L-TN-00153410,2166.6666666666665
Sousse,190000.0,144.0,Jumia TN,L-TN-00159740,1319.4444444444443
Ben arous,239000.0,147.0,Jumia TN,L-TN-00156791,1625.8503401360545
Sousse,150000.0,42.0,Jumia TN,L-TN-00159610,3571.4285714285716
Banlieue Nord,530000.0,136.0,Jumia TN,L-TN-00164093,3897.0588235294117
Banlieue Nord,205000.0,105.0,Jumia TN,L-TN-00155263,1952.3809523809523
Sousse,150000.0,42.0,Jumia TN,L-TN-00159609,3571.4285714285716
Banlieue Nord,280000.0,7.0,Jumia TN,L-TN-00153005,40000.0
Ben arous,250000.0,160.0,Jumia TN,L-TN-00162044,1562.5
Banlieue Nord,250000.0,150.0,Jumia TN,L-TN-00154272,1666.6666666666667
Ariana,220000.0,130.0,Jumia TN,L-TN-00159075,1692.3076923076924
Ariana,185000.0,100.0,Jumia TN,L-TN-00158771,1850.0
Nabeul,125000.0,120.0,Jumia TN,L-TN-00159035,1041.6666666666667
Banlieue Nord,215000.0,102.0,Jumia TN,L-TN-00159868,2107.843137254902
Ben arous,103000.0,105.0,Jumia TN,L-TN-00157207,980.952380952381
Ben arous,120900.0,86.0,Jumia TN,L-TN-00123014,1405.8139534883721
Banlieue Nord,460000.0,178.0,Jumia TN,L-TN-00161305,2584.2696629213483
Nabeul,245000.0,132.0,Jumia TN,L-TN-00159206,1856.060606060606
Sousse,190000.0,116.0,Jumia TN,L-TN-00158267,1637.9310344827586
Banlieue Nord,496000.0,138.0,Jumia TN,L-TN-00163582,3594.2028985507245
Nabeul,240000.0,96.0,Jumia TN,L-TN-00164049,2500.0
Banlieue Nord,406000.0,150.0,Jumia TN,L-TN-00161430,2706.6666666666665
Sousse,200000.0,125.0,Jumia TN,L-TN-00162530,1600.0
Banlieue Nord,440000.0,184.0,Jumia TN,L-TN-00158210,2391.304347826087
Banlieue Nord,215000.0,78.0,Jumia TN,L-TN-00161447,2756.4102564102564
Sousse,260000.0,137.0,Jumia TN,L-TN-00155687,1897.8102189781023
Ariana,145000.0,90.0,Jumia TN,L-TN-00161640,1611.111111111111
Nabeul,308000.0,140.0,Jumia TN,L-TN-00161801,2200.0
Sousse,285000.0,135.0,Jumia TN,L-TN-00157593,2111.1111111111113
Banlieue Nord,216000.0,78.0,Jumia TN,L-TN-00161450,2769.230769230769
Ben arous,272450.0,195.0,Jumia TN,L-TN-00123026,1397.179487179487
Banlieue Nord,245000.0,90.0,Jumia TN,L-TN-00158942,2722.222222222222
Sousse,255000.0,183.0,Jumia TN,L-TN-00161749,1393.4426229508197
Nabeul,205000.0,97.0,Jumia TN,L-TN-00158255,2113.40206185567
Sousse,160000.0,107.0,Jumia TN,L-TN-00156873,1495.3271028037384
Ariana,367000.0,145.0,Jumia TN,L-TN-00159323,2531.0344827586205
Nabeul,350077.0,154.0,Jumia TN,L-TN-00163823,2273.2272727272725
Sousse,130000.0,99.0,Jumia TN,L-TN-00159795,1313.1313131313132
Sousse,226000.0,103.0,Jumia TN,L-TN-00159759,2194.1747572815534
Nabeul,175000.0,90.0,Jumia TN,L-TN-00157811,1944.4444444444443
Nabeul,158519.0,65.0,Jumia TN,L-TN-00163772,2438.753846153846
Banlieue Nord,350000.0,179.0,Jumia TN,L-TN-00163307,1955.3072625698323
Ariana,350000.0,175.0,Jumia TN,L-TN-00164058,2000.0
Sousse,115000.0,75.0,Jumia TN,L-TN-00162092,1533.3333333333333
Ariana,170000.0,147.0,Jumia TN,L-TN-00158644,1156.4625850340135
Ariana,175000.0,90.0,Jumia TN,L-TN-00159216,1944.4444444444443
Banlieue Nord,700000.0,360.0,Jumia TN,L-TN-00157205,1944.4444444444443
Ben arous,248000.0,105.0,Jumia TN,L-TN-00161179,2361.904761904762
Banlieue Nord,920000.0,168.0,Jumia TN,L-TN-00163429,5476.190476190476
Banlieue Nord,393000.0,145.0,Jumia TN,L-TN-00161426,2710.344827586207
Sousse,138000.0,40.0,Jumia TN,L-TN-00158607,3450.0
Ariana,310000.0,164.0,Jumia TN,L-TN-00161973,1890.2439024390244
Ben arous,215000.0,99.0,Jumia TN,L-TN-00161937,2171.717171717172
Banlieue Nord,177000.0,90.0,Jumia TN,L-TN-00163539,1966.6666666666667
Nabeul,190000.0,95.0,Jumia TN,L-TN-00161549,2000.0
Banlieue Nord,380000.0,90.0,Jumia TN,L-TN-00158713,4222.222222222223
Sousse,385000.0,161.0,Jumia TN,L-TN-00163598,2391.304347826087
Sousse,330000.0,153.0,Jumia TN,L-TN-00162190,2156.8627450980393
Banlieue Nord,294000.0,111.0,Jumia TN,L-TN-00158120,2648.6486486486488
Banlieue Nord,550000.0,190.0,Jumia TN,L-TN-00158298,2894.7368421052633
Sousse,158000.0,110.0,Jumia TN,L-TN-00159430,1436.3636363636363
Sousse,89000.0,60.0,Jumia TN,L-TN-00161605,1483.3333333333333
Sousse,55000.0,85.0,Jumia TN,L-TN-00160770,647.0588235294117
Banlieue Nord,653000.0,238.0,Jumia TN,L-TN-00161411,2743.6974789915967
Nabeul,256745.0,108.0,Jumia TN,L-TN-00163762,2377.2685185185187
Nabeul,65000.0,80.0,Jumia TN,L-TN-00161588,812.5
Nabeul,270000.0,95.0,Jumia TN,L-TN-00161817,2842.1052631578946
Sousse,175000.0,67.0,Jumia TN,L-TN-00163225,2611.9402985074626
Ariana,250000.0,104.0,Jumia TN,L-TN-00163977,2403.846153846154
Nabeul,220000.0,176.0,Jumia TN,L-TN-00162376,1250.0
Nabeul,350000.0,100.0,Jumia TN,L-TN-00161276,3500.0
Ben arous,95000.0,90.0,Jumia TN,L-TN-00121594,1055.5555555555557
Sousse,244000.0,111.0,Jumia TN,L-TN-00161860,2198.198198198198
Banlieue Nord,222000.0,81.0,Jumia TN,L-TN-00161448,2740.740740740741
Banlieue Nord,545000.0,109.0,Jumia TN,L-TN-00102664,5000.0
Sousse,170000.0,106.0,Jumia TN,L-TN-00161586,1603.7735849056603
Ariana,235000.0,116.0,Jumia TN,L-TN-00163361,2025.8620689655172
Sousse,297000.0,135.0,Jumia TN,L-TN-00159779,2200.0
Banlieue Nord,335.0,169.0,Jumia TN,L-TN-00163574,1.982248520710059
Banlieue Nord,630000.0,171.0,Jumia TN,L-TN-00164064,3684.2105263157896
Sousse,340000.0,72.0,Jumia TN,L-TN-00159683,4722.222222222223
Ariana,498000.0,172.0,Jumia TN,L-TN-00156670,2895.3488372093025
Banlieue Nord,491000.0,217.0,Jumia TN,L-TN-00149406,2262.672811059908
Banlieue Nord,185000.0,92.0,Jumia TN,L-TN-00153000,2010.8695652173913
Ariana,700000.0,254.0,Jumia TN,L-TN-00104131,2755.9055118110236
Nabeul,180000.0,110.0,Jumia TN,L-TN-00132788,1636.3636363636363
Banlieue Nord,450000.0,150.0,Jumia TN,L-TN-00162445,3000.0
Banlieue Nord,390000.0,180.0,Jumia TN,L-TN-00149440,2166.6666666666665
Banlieue Nord,457800.0,120.0,Jumia TN,L-TN-00085071,3815.0
Banlieue Nord,200000.0,63.0,Jumia TN,L-TN-00159175,3174.6031746031745
Banlieue Nord,263000.0,89.0,Jumia TN,L-TN-00137257,2955.0561797752807
Ariana,450000.0,238.0,Jumia TN,L-TN-00153514,1890.7563025210084
Banlieue Nord,395000.0,150.0,Jumia TN,L-TN-00076632,2633.3333333333335
Banlieue Nord,343565.0,94.0,Jumia TN,L-TN-00154104,3654.946808510638
Sousse,280000.0,155.0,Jumia TN,L-TN-00134963,1806.4516129032259
Sousse,170000.0,75.0,Jumia TN,L-TN-00122569,2266.6666666666665
Ariana,179000.0,64.0,Jumia TN,L-TN-00148810,2796.875
Sousse,330000.0,105.0,Jumia TN,L-TN-00127646,3142.8571428571427
Ben arous,272450.0,195.0,Jumia TN,L-TN-00123023,1397.179487179487
Banlieue Nord,450000.0,127.0,Jumia TN,L-TN-00146166,3543.3070866141734
Ben arous,256900.0,180.0,Jumia TN,L-TN-00123025,1427.2222222222222
Nabeul,205000.0,87.0,Jumia TN,L-TN-00074669,2356.32183908046
Banlieue Nord,280000.0,65.0,Jumia TN,L-TN-00149624,4307.692307692308
Mahdia,214000.0,88.0,Jumia TN,L-TN-00100382,2431.818181818182
Banlieue Nord,430000.0,128.0,Jumia TN,L-TN-00050027,3359.375
Sousse,138000.0,40.0,Jumia TN,L-TN-00163318,3450.0
Nabeul,225000.0,94.0,Jumia TN,L-TN-00164123,2393.6170212765956
Ariana,365000.0,163.0,Jumia TN,L-TN-00142229,2239.2638036809817
Ariana,498000.0,172.0,Jumia TN,L-TN-00156670,2895.3488372093025
Banlieue Nord,304900.0,128.0,Jumia TN,L-TN-00158108,2382.03125
Banlieue Nord,170000.0,89.0,Jumia TN,L-TN-00159092,1910.112359550562
Ariana,490000.0,178.0,Jumia TN,L-TN-00132731,2752.808988764045
Banlieue Nord,390000.0,204.0,Jumia TN,L-TN-00161308,1911.764705882353
Banlieue Nord,450000.0,150.0,Jumia TN,L-TN-00162445,3000.0
Banlieue Nord,457800.0,120.0,Jumia TN,L-TN-00085071,3815.0
Banlieue Nord,200000.0,63.0,Jumia TN,L-TN-00159175,3174.6031746031745
Banlieue Nord,263000.0,89.0,Jumia TN,L-TN-00137257,2955.0561797752807
Ariana,450000.0,238.0,Jumia TN,L-TN-00153514,1890.7563025210084
Banlieue Nord,395000.0,150.0,Jumia TN,L-TN-00076632,2633.3333333333335
Banlieue Nord,343565.0,94.0,Jumia TN,L-TN-00154104,3654.946808510638
Sousse,300000.0,148.0,Jumia TN,L-TN-00153307,2027.027027027027
Nabeul,260000.0,81.0,Jumia TN,L-TN-00155611,3209.8765432098767
Sfax,112000.0,94.0,Jumia TN,L-TN-00153174,1191.4893617021276
Sfax,150000.0,134.0,Jumia TN,L-TN-00154080,1119.402985074627
Ben arous,130000.0,70.0,Jumia TN,L-TN-00130104,1857.142857142857
Banlieue Nord,400000.0,152.0,Jumia TN,L-TN-00152710,2631.5789473684213
Banlieue Nord,390000.0,176.0,Jumia TN,L-TN-00149432,2215.909090909091
Banlieue Nord,800000.0,636.0,Jumia TN,L-TN-00148417,1257.861635220126
Banlieue Nord,491000.0,217.0,Jumia TN,L-TN-00149406,2262.672811059908
Banlieue Nord,185000.0,92.0,Jumia TN,L-TN-00153000,2010.8695652173913
Ariana,700000.0,254.0,Jumia TN,L-TN-00104131,2755.9055118110236
Nabeul,180000.0,110.0,Jumia TN,L-TN-00132788,1636.3636363636363
Banlieue Nord,436000.0,120.0,Jumia TN,L-TN-00061607,3633.3333333333335
