Country,Price,Size,Marketplace,Reference,Moy_prix_by_size
Banlieue Nord,2000.0,130.0,Tunisie-annonce TN,2827611,15.384615384615385
Banlieue Nord,2300.0,180.0,Tunisie-annonce TN,2759714,12.777777777777779
Ben arous,1500.0,105.0,Tunisie-annonce TN,2787439,14.285714285714286
Ben arous,1200.0,89.0,Tunisie-annonce TN,2731905,13.48314606741573
Sousse,450.0,125.0,Tunisie-annonce TN,2295751,3.6
Tunis,550.0,65.0,Tunisie-annonce TN,2754098,8.461538461538462
Ben arous,450.0,90.0,Tunisie-annonce TN,2831570,5.0
Mahdia,50000.0,18.0,Tunisie-annonce TN,2830605,2777.777777777778
Bizerte,2500.0,1000.0,Tunisie-annonce TN,2825452,2.5
Bizerte,600.0,100.0,Tunisie-annonce TN,2825500,6.0
Sousse,1200.0,75.0,Tunisie-annonce TN,1721190,16.0
Ariana,1200.0,130.0,Tunisie-annonce TN,2740153,9.23076923076923
Mannouba,260.0,60.0,Tunisie-annonce TN,2831596,4.333333333333333
Mannouba,370.0,80.0,Tunisie-annonce TN,2831593,4.625
Ariana,1100.0,120.0,Tunisie-annonce TN,2747820,9.166666666666666
Ariana,750.0,110.0,Tunisie-annonce TN,2815562,6.818181818181818
Ariana,700.0,70.0,Tunisie-annonce TN,2823487,10.0
Ariana,1000.0,125.0,Tunisie-annonce TN,2827090,8.0
Banlieue Nord,1500.0,150.0,Tunisie-annonce TN,2781877,10.0
Banlieue Nord,2000.0,200.0,Tunisie-annonce TN,2798513,10.0
Banlieue Nord,2000.0,150.0,Tunisie-annonce TN,2747045,13.333333333333334
Ariana,750.0,80.0,Tunisie-annonce TN,2806315,9.375
Banlieue Nord,1200.0,90.0,Tunisie-annonce TN,2803601,13.333333333333334
Ben arous,1200.0,80.0,Tunisie-annonce TN,2815376,15.0
Banlieue Nord,2500.0,150.0,Tunisie-annonce TN,2700413,16.666666666666668
Banlieue Nord,3200.0,150.0,Tunisie-annonce TN,2770497,21.333333333333332
Ben arous,500.0,100.0,Tunisie-annonce TN,2597254,5.0
Tunis,200.0,25.0,Tunisie-annonce TN,2831631,8.0
Sfax,380.0,100.0,Tunisie-annonce TN,2787775,3.8
Gabes,250.0,90.0,Tunisie-annonce TN,2831630,2.7777777777777777
Gabes,370.0,140.0,Tunisie-annonce TN,2774699,2.642857142857143
Ariana,950.0,100.0,Tunisie-annonce TN,2762768,9.5
Gabes,270.0,85.0,Tunisie-annonce TN,2773640,3.176470588235294
Sfax,600.0,130.0,Tunisie-annonce TN,2831615,4.615384615384615
Banlieue Nord,700.0,35.0,Tunisie-annonce TN,2724588,20.0
Ariana,500.0,6418.0,Tunisie-annonce TN,2823024,0.0779058896852602
Ariana,2500.0,1635.0,Tunisie-annonce TN,2831607,1.529051987767584
Mannouba,250.0,60.0,Tunisie-annonce TN,2828177,4.166666666666667
Ariana,400.0,50.0,Tunisie-annonce TN,2831603,8.0
Banlieue Nord,750.0,90.0,Tunisie-annonce TN,2788548,8.333333333333334
Banlieue Nord,4500.0,280.0,Tunisie-annonce TN,2828560,16.071428571428573
Sousse,800.0,120.0,Tunisie-annonce TN,2798703,6.666666666666667
Nabeul,380.0,120.0,Tunisie-annonce TN,2823222,3.1666666666666665
Ben arous,460.0,150.0,Tunisie-annonce TN,2743248,3.066666666666667
Nabeul,140.0,80.0,Tunisie-annonce TN,2357798,1.75
Nabeul,380.0,120.0,Tunisie-annonce TN,2738334,3.1666666666666665
Nabeul,400.0,320.0,Tunisie-annonce TN,2817755,1.25
Nabeul,420.0,140.0,Tunisie-annonce TN,2804380,3.0
Sousse,900.0,200.0,Tunisie-annonce TN,2783271,4.5
Sousse,550.0,140.0,Tunisie-annonce TN,2797634,3.9285714285714284
Nabeul,700.0,65.0,Tunisie-annonce TN,2812965,10.76923076923077
Sousse,700.0,80.0,Tunisie-annonce TN,2783221,8.75
Ariana,1200.0,120.0,Tunisie-annonce TN,2733139,10.0
Ariana,2100.0,200.0,Tunisie-annonce TN,2774287,10.5
Ben arous,10000.0,2000.0,Tunisie-annonce TN,2705154,5.0
Banlieue Nord,150.0,100.0,Tunisie-annonce TN,2488155,1.5
Nabeul,850.0,160.0,Tunisie-annonce TN,2828207,5.3125
Bardo,1000.0,230.0,Tunisie-annonce TN,2822422,4.3478260869565215
Nabeul,340.0,81.0,Tunisie-annonce TN,2534366,4.197530864197531
Nabeul,340.0,80.0,Tunisie-annonce TN,2757414,4.25
Ariana,900.0,135.0,Tunisie-annonce TN,2733204,6.666666666666667
Ariana,3500.0,760.0,Tunisie-annonce TN,2733183,4.605263157894737
Ariana,180.0,40.0,Tunisie-annonce TN,2776553,4.5
Ariana,700.0,247.0,Tunisie-annonce TN,2818847,2.834008097165992
Nabeul,120.0,150.0,Tunisie-annonce TN,2805003,0.8
Banlieue Nord,3000.0,200.0,Tunisie-annonce TN,2798511,15.0
Tunis,290.0,80.0,Tunisie-annonce TN,2829139,3.625
Monastir,200.0,120.0,Tunisie-annonce TN,2831651,1.6666666666666667
Ariana,600.0,65.0,Tunisie-annonce TN,2792487,9.23076923076923
Sfax,530.0,75.0,Tunisie-annonce TN,2723450,7.066666666666666
Banlieue Nord,3000.0,130.0,Tunisie-annonce TN,2802279,23.076923076923077
Ariana,450.0,150.0,Tunisie-annonce TN,2831670,3.0
Ariana,750.0,130.0,Tunisie-annonce TN,2451059,5.769230769230769
Ben arous,6000.0,5000.0,Tunisie-annonce TN,2699231,1.2
Ben arous,4500.0,1400.0,Tunisie-annonce TN,2699071,3.2142857142857144
Ariana,850.0,60.0,Tunisie-annonce TN,2831669,14.166666666666666
Nabeul,1400.0,500.0,Tunisie-annonce TN,2831668,2.8
Ben arous,380.0,100.0,Tunisie-annonce TN,2722843,3.8
Nabeul,500.0,50.0,Tunisie-annonce TN,2820500,10.0
Nabeul,1750.0,250.0,Tunisie-annonce TN,2820482,7.0
Monastir,200.0,60.0,Tunisie-annonce TN,2825685,3.3333333333333335
Ariana,800.0,150.0,Tunisie-annonce TN,2827362,5.333333333333333
Ariana,850.0,110.0,Tunisie-annonce TN,2824319,7.7272727272727275
Ariana,1050.0,150.0,Tunisie-annonce TN,2823341,7.0
Tunis,800.0,150.0,Tunisie-annonce TN,2828891,5.333333333333333
Banlieue Nord,1600.0,240.0,Tunisie-annonce TN,2828157,6.666666666666667
Ariana,850.0,147.0,Tunisie-annonce TN,2831681,5.782312925170068
Nabeul,99.0,99.0,Tunisie-annonce TN,2815249,1.0
Nabeul,99.0,99.0,Tunisie-annonce TN,2815246,1.0
Tunis,500.0,90.0,Tunisie-annonce TN,2825087,5.555555555555555
Ariana,1250.0,120.0,Tunisie-annonce TN,2822199,10.416666666666666
Ariana,1100.0,74.0,Tunisie-annonce TN,2507240,14.864864864864865
Ben arous,2500.0,205.0,Tunisie-annonce TN,2803116,12.195121951219512
Ariana,630.0,40.0,Tunisie-annonce TN,2576365,15.75
Monastir,250.0,150.0,Tunisie-annonce TN,2810086,1.6666666666666667
Banlieue Nord,750.0,120.0,Tunisie-annonce TN,2831674,6.25
Nabeul,3800.0,250.0,Tunisie-annonce TN,2831692,15.2
Sfax,450.0,110.0,Tunisie-annonce TN,2831691,4.090909090909091
Sfax,500.0,120.0,Tunisie-annonce TN,2816454,4.166666666666667
Sousse,600.0,80.0,Tunisie-annonce TN,2831408,7.5
Bardo,750.0,112.0,Tunisie-annonce TN,2802897,6.696428571428571
Bardo,100.0,80.0,Tunisie-annonce TN,2579624,1.25
Sousse,120.0,200.0,Tunisie-annonce TN,2831534,0.6
Sfax,250.0,60.0,Tunisie-annonce TN,2826919,4.166666666666667
Nabeul,3500.0,500.0,Tunisie-annonce TN,2805216,7.0
Sfax,180.0,40.0,Tunisie-annonce TN,2675564,4.5
Nabeul,390.0,50.0,Tunisie-annonce TN,2754772,7.8
Ben arous,900.0,150.0,Tunisie-annonce TN,2762239,6.0
Tunis,1250.0,107.0,Tunisie-annonce TN,2815273,11.682242990654206
Ben arous,3000.0,155.0,Tunisie-annonce TN,2702373,19.35483870967742
Sousse,400.0,75.0,Tunisie-annonce TN,2543561,5.333333333333333
Ben arous,5000.0,1500.0,Tunisie-annonce TN,2699599,3.3333333333333335
Mahdia,1000.0,55.0,Tunisie-annonce TN,812439,18.181818181818183
Banlieue Nord,800.0,50.0,Tunisie-annonce TN,2351756,16.0
Tunis,100.0,55.0,Tunisie-annonce TN,2358631,1.8181818181818181
Ben arous,500.0,100.0,Tunisie-annonce TN,1412133,5.0
Nabeul,2500.0,180.0,Tunisie-annonce TN,2831698,13.88888888888889
Banlieue Nord,2200.0,130.0,Tunisie-annonce TN,2821220,16.923076923076923
Banlieue Nord,1100.0,85.0,Tunisie-annonce TN,2779178,12.941176470588236
Ariana,700.0,100.0,Tunisie-annonce TN,2800365,7.0
Ariana,550.0,70.0,Tunisie-annonce TN,2569775,7.857142857142857
Ariana,1750.0,210.0,Tunisie-annonce TN,2569777,8.333333333333334
Ariana,400.0,40.0,Tunisie-annonce TN,2771063,10.0
Sousse,100.0,80.0,Tunisie-annonce TN,620745,1.25
Banlieue Nord,2800.0,225.0,Tunisie-annonce TN,2831696,12.444444444444445
Ben arous,4750.0,800.0,Tunisie-annonce TN,2701687,5.9375
Nabeul,1500.0,250.0,Tunisie-annonce TN,2831694,6.0
Banlieue Nord,4550.0,270.0,Tunisie-annonce TN,2828571,16.85185185185185
Tunis,350.0,70.0,Tunisie-annonce TN,2784262,5.0
Nabeul,750.0,75.0,Tunisie-annonce TN,2586870,10.0
Gafsa,420.0,500.0,Tunisie-annonce TN,2765454,0.84
Ariana,750.0,40.0,Tunisie-annonce TN,2750041,18.75
Nabeul,130.0,220.0,Tunisie-annonce TN,2554916,0.5909090909090909
Nabeul,490.0,50.0,Tunisie-annonce TN,2639127,9.8
Nabeul,99.0,200.0,Tunisie-annonce TN,2811923,0.495
Ariana,850.0,500.0,Tunisie-annonce TN,2798435,1.7
Ariana,570.0,145.0,Tunisie-annonce TN,2768414,3.9310344827586206
Cite el khadra,650.0,115.0,Tunisie-annonce TN,2823631,5.6521739130434785
Bizerte,500.0,120.0,Tunisie-annonce TN,2817945,4.166666666666667
Mannouba,500.0,90.0,Tunisie-annonce TN,2821977,5.555555555555555
Nabeul,350.0,100.0,Tunisie-annonce TN,2721021,3.5
Nabeul,750.0,180.0,Tunisie-annonce TN,2721046,4.166666666666667
Bizerte,100.0,80.0,Tunisie-annonce TN,2822352,1.25
Ben arous,600.0,140.0,Tunisie-annonce TN,2825738,4.285714285714286
Bardo,500.0,111.0,Tunisie-annonce TN,2778939,4.504504504504505
Nabeul,99.0,60.0,Tunisie-annonce TN,2811827,1.65
Ariana,600.0,75.0,Tunisie-annonce TN,2823602,8.0
Banlieue Nord,100.0,50.0,Tunisie-annonce TN,2373150,2.0
Banlieue Nord,100.0,150.0,Tunisie-annonce TN,1178378,0.6666666666666666
Tunis,200.0,200.0,Tunisie-annonce TN,2599206,1.0
Tunis,1100.0,120.0,Tunisie-annonce TN,2822453,9.166666666666666
Bizerte,1200.0,140.0,Tunisie-annonce TN,2785877,8.571428571428571
Tunis,620.0,50.0,Tunisie-annonce TN,2801203,12.4
Tunis,1100.0,130.0,Tunisie-annonce TN,2814625,8.461538461538462
Ariana,650.0,90.0,Tunisie-annonce TN,2770659,7.222222222222222
Tunis,1300.0,154.0,Tunisie-annonce TN,2824836,8.441558441558442
Banlieue Nord,600.0,70.0,Tunisie-annonce TN,2824812,8.571428571428571
Banlieue Nord,800.0,105.0,Tunisie-annonce TN,2806776,7.619047619047619
Ariana,800.0,400.0,Tunisie-annonce TN,2831724,2.0
Ben arous,650.0,150.0,Tunisie-annonce TN,2826229,4.333333333333333
Ben arous,290.0,70.0,Tunisie-annonce TN,2707768,4.142857142857143
Tunis,400.0,80.0,Tunisie-annonce TN,2831721,5.0
Banlieue Nord,2800.0,150.0,Tunisie-annonce TN,2826651,18.666666666666668
Banlieue Nord,1100.0,131.0,Tunisie-annonce TN,2829589,8.396946564885496
Banlieue Nord,1600.0,150.0,Tunisie-annonce TN,2829597,10.666666666666666
Ariana,650.0,120.0,Tunisie-annonce TN,2828169,5.416666666666667
Mahdia,450.0,89.0,Tunisie-annonce TN,2773602,5.056179775280899
Tunis,500.0,108.0,Tunisie-annonce TN,2831736,4.62962962962963
Ariana,670.0,140.0,Tunisie-annonce TN,2830126,4.785714285714286
Sousse,450.0,120.0,Tunisie-annonce TN,2831735,3.75
Banlieue Nord,350.0,35.0,Tunisie-annonce TN,830770,10.0
Banlieue Nord,7500.0,900.0,Tunisie-annonce TN,2813327,8.333333333333334
Ariana,300.0,120.0,Tunisie-annonce TN,2823667,2.5
Ariana,700.0,90.0,Tunisie-annonce TN,2822943,7.777777777777778
Nabeul,700.0,100.0,Tunisie-annonce TN,2817169,7.0
Banlieue Nord,1200.0,140.0,Tunisie-annonce TN,2797637,8.571428571428571
Ariana,750.0,164.0,Tunisie-annonce TN,2818946,4.573170731707317
Ariana,2500.0,400.0,Tunisie-annonce TN,2578496,6.25
Nabeul,400.0,150.0,Tunisie-annonce TN,2820088,2.6666666666666665
Ariana,940.0,120.0,Tunisie-annonce TN,2720569,7.833333333333333
Banlieue Nord,3200.0,330.0,Tunisie-annonce TN,2744892,9.696969696969697
Nabeul,450.0,70.0,Tunisie-annonce TN,1096854,6.428571428571429
Banlieue Nord,780.0,120.0,Tunisie-annonce TN,2761827,6.5
Nabeul,1000.0,76.0,Tunisie-annonce TN,1160924,13.157894736842104
Bizerte,440.0,90.0,Tunisie-annonce TN,2819481,4.888888888888889
Cite el khadra,550.0,70.0,Tunisie-annonce TN,2808667,7.857142857142857
Ariana,2500.0,210.0,Tunisie-annonce TN,2808582,11.904761904761905
Banlieue Nord,3650.0,295.0,Tunisie-annonce TN,2788553,12.372881355932204
Banlieue Nord,7000.0,400.0,Tunisie-annonce TN,2808765,17.5
Ariana,500.0,300.0,Tunisie-annonce TN,2734251,1.6666666666666667
Ariana,900.0,140.0,Tunisie-annonce TN,2769674,6.428571428571429
Ben arous,330.0,60.0,Tunisie-annonce TN,2495603,5.5
Tunis,4500.0,215.0,Tunisie-annonce TN,2819613,20.930232558139537
Banlieue Nord,1100.0,85.0,Tunisie-annonce TN,2495617,12.941176470588236
Banlieue Nord,2200.0,130.0,Tunisie-annonce TN,2727609,16.923076923076923
Ariana,660.0,60.0,Tunisie-annonce TN,2831750,11.0
Sousse,100.0,120.0,Tunisie-annonce TN,2808223,0.8333333333333334
Nabeul,1200.0,200.0,Tunisie-annonce TN,2810385,6.0
Tunis,350.0,60.0,Tunisie-annonce TN,2831767,5.833333333333333
Nabeul,900.0,120.0,Tunisie-annonce TN,2595776,7.5
Sousse,100.0,100.0,Tunisie-annonce TN,2807763,1.0
Nabeul,1150.0,70.0,Tunisie-annonce TN,2663027,16.428571428571427
Tunis,1800.0,42.0,Tunisie-annonce TN,2815985,42.857142857142854
Nabeul,900.0,73.0,Tunisie-annonce TN,2831759,12.32876712328767
Banlieue Nord,2400.0,220.0,Tunisie-annonce TN,2775693,10.909090909090908
Ariana,1200.0,390.0,Tunisie-annonce TN,2776184,3.076923076923077
Nabeul,1300.0,90.0,Tunisie-annonce TN,2806777,14.444444444444445
Banlieue Nord,250.0,250.0,Tunisie-annonce TN,2818725,1.0
Banlieue Nord,2000.0,300.0,Tunisie-annonce TN,2721933,6.666666666666667
Ariana,1300.0,120.0,Tunisie-annonce TN,2807960,10.833333333333334
Tunis,1000.0,145.0,Tunisie-annonce TN,2829272,6.896551724137931
Tunis,600.0,70.0,Tunisie-annonce TN,2796022,8.571428571428571
Banlieue Nord,2000.0,128.0,Tunisie-annonce TN,2739129,15.625
Banlieue Nord,850.0,110.0,Tunisie-annonce TN,2830528,7.7272727272727275
Ariana,850.0,80.0,Tunisie-annonce TN,2705974,10.625
Tunis,900.0,70.0,Tunisie-annonce TN,2823236,12.857142857142858
Banlieue Nord,1500.0,165.0,Tunisie-annonce TN,2742498,9.090909090909092
Banlieue Nord,3000.0,70.0,Tunisie-annonce TN,2681273,42.857142857142854
Nabeul,550.0,160.0,Tunisie-annonce TN,2720991,3.4375
Ariana,750.0,120.0,Tunisie-annonce TN,2785116,6.25
Nabeul,120.0,70.0,Tunisie-annonce TN,2824955,1.7142857142857142
Banlieue Nord,5000.0,285.0,Tunisie-annonce TN,2738629,17.54385964912281
Banlieue Nord,1500.0,160.0,Tunisie-annonce TN,2820649,9.375
Jendouba,350.0,120.0,Tunisie-annonce TN,2123505,2.9166666666666665
Ben arous,2000.0,300.0,Tunisie-annonce TN,2811910,6.666666666666667
Nabeul,200.0,120.0,Tunisie-annonce TN,2824059,1.6666666666666667
Banlieue Nord,8000.0,1000.0,Tunisie-annonce TN,2494315,8.0
Banlieue Nord,6000.0,700.0,Tunisie-annonce TN,2493955,8.571428571428571
Ariana,600.0,15.0,Tunisie-annonce TN,2831792,40.0
Ben arous,400.0,100.0,Tunisie-annonce TN,2824747,4.0
Banlieue Nord,7500.0,1000.0,Tunisie-annonce TN,2818561,7.5
Banlieue Nord,1350.0,150.0,Tunisie-annonce TN,2797181,9.0
Ben arous,550.0,100.0,Tunisie-annonce TN,2825731,5.5
Banlieue Nord,900.0,100.0,Tunisie-annonce TN,2797175,9.0
Tunis,1000.0,70.0,Tunisie-annonce TN,2802251,14.285714285714286
Banlieue Nord,800.0,70.0,Tunisie-annonce TN,2824991,11.428571428571429
Banlieue Nord,1200.0,150.0,Tunisie-annonce TN,2824987,8.0
Ariana,4000.0,600.0,Tunisie-annonce TN,2776821,6.666666666666667
Tunis,1400.0,150.0,Tunisie-annonce TN,2824966,9.333333333333334
Banlieue Nord,5000.0,280.0,Tunisie-annonce TN,2679773,17.857142857142858
Nabeul,100.0,60.0,Tunisie-annonce TN,2686627,1.6666666666666667
Banlieue Nord,2300.0,165.0,Tunisie-annonce TN,2831805,13.93939393939394
Ben arous,380.0,110.0,Tunisie-annonce TN,2785325,3.4545454545454546
Ben arous,440.0,120.0,Tunisie-annonce TN,2672423,3.6666666666666665
Ariana,1500.0,180.0,Tunisie-annonce TN,2781349,8.333333333333334
Ariana,1200.0,200.0,Tunisie-annonce TN,2757785,6.0
Ariana,900.0,50.0,Tunisie-annonce TN,2814104,18.0
Sousse,100.0,100.0,Tunisie-annonce TN,2812533,1.0
Banlieue Nord,600.0,120.0,Tunisie-annonce TN,2812265,5.0
Cite el khadra,780.0,70.0,Tunisie-annonce TN,2831821,11.142857142857142
Sousse,100.0,90.0,Tunisie-annonce TN,2774693,1.1111111111111112
Ariana,1050.0,208.0,Tunisie-annonce TN,2831820,5.048076923076923
Sousse,550.0,120.0,Tunisie-annonce TN,2827949,4.583333333333333
Tunis,550.0,75.0,Tunisie-annonce TN,2817302,7.333333333333333
Ariana,14000.0,1200.0,Tunisie-annonce TN,2782248,11.666666666666666
Ariana,530.0,150.0,Tunisie-annonce TN,2827300,3.533333333333333
Banlieue Nord,1900.0,135.0,Tunisie-annonce TN,2831834,14.074074074074074
Ben arous,400.0,60.0,Tunisie-annonce TN,2822925,6.666666666666667
Banlieue Nord,4500.0,450.0,Tunisie-annonce TN,2341177,10.0
Ariana,1000.0,22.0,Tunisie-annonce TN,2771608,45.45454545454545
Banlieue Nord,750.0,65.0,Tunisie-annonce TN,2819747,11.538461538461538
Bardo,1200.0,90.0,Tunisie-annonce TN,1081692,13.333333333333334
Ariana,1150.0,160.0,Tunisie-annonce TN,2786513,7.1875
Ariana,1150.0,133.0,Tunisie-annonce TN,2743348,8.646616541353383
Banlieue Nord,3500.0,500.0,Tunisie-annonce TN,2213217,7.0
Sousse,600.0,120.0,Tunisie-annonce TN,2748642,5.0
Ariana,100.0,100.0,Tunisie-annonce TN,1346533,1.0
Ariana,2500.0,500.0,Tunisie-annonce TN,2818645,5.0
Ariana,4000.0,423.0,Tunisie-annonce TN,2796071,9.456264775413711
Ben arous,700.0,130.0,Tunisie-annonce TN,2760224,5.384615384615385
Banlieue Nord,1450.0,140.0,Tunisie-annonce TN,2776331,10.357142857142858
Ben arous,360.0,60.0,Tunisie-annonce TN,2806934,6.0
Banlieue Nord,870.0,30.0,Tunisie-annonce TN,2775351,29.0
Ariana,1300.0,500.0,Tunisie-annonce TN,2267759,2.6
Nabeul,1400.0,138.0,Tunisie-annonce TN,2811871,10.144927536231885
Ariana,1200.0,200.0,Tunisie-annonce TN,2764219,6.0
Mannouba,150.0,120.0,Tunisie-annonce TN,2831849,1.25
Ben arous,600.0,80.0,Tunisie-annonce TN,2790499,7.5
Ariana,6500.0,700.0,Tunisie-annonce TN,2814245,9.285714285714286
Ariana,6000.0,590.0,Tunisie-annonce TN,2773356,10.169491525423728
Ariana,700.0,600.0,Tunisie-annonce TN,2808256,1.1666666666666667
Banlieue Nord,850.0,110.0,Tunisie-annonce TN,2819843,7.7272727272727275
Ariana,1000.0,169.0,Tunisie-annonce TN,2776127,5.9171597633136095
Banlieue Nord,130.0,110.0,Tunisie-annonce TN,2818750,1.1818181818181819
Banlieue Nord,1550.0,130.0,Tunisie-annonce TN,2768974,11.923076923076923
Ariana,900.0,150.0,Tunisie-annonce TN,2831840,6.0
Ariana,1050.0,120.0,Tunisie-annonce TN,2738272,8.75
Ben arous,380.0,90.0,Tunisie-annonce TN,2823294,4.222222222222222
Banlieue Nord,500.0,40.0,Tunisie-annonce TN,2831857,12.5
Tunis,500.0,60.0,Tunisie-annonce TN,2827479,8.333333333333334
Tunis,700.0,60.0,Tunisie-annonce TN,2800149,11.666666666666666
Tunis,1200.0,170.0,Tunisie-annonce TN,2831852,7.0588235294117645
Sousse,4000.0,1200.0,Tunisie-annonce TN,778519,3.3333333333333335
Tunis,659.0,80.0,Tunisie-annonce TN,2830010,8.2375
Nabeul,130.0,70.0,Tunisie-annonce TN,2824729,1.8571428571428572
Mannouba,700.0,120.0,Tunisie-annonce TN,2829539,5.833333333333333
Ariana,750.0,70.0,Tunisie-annonce TN,2831874,10.714285714285714
Banlieue Nord,400.0,60.0,Tunisie-annonce TN,2831870,6.666666666666667
Ariana,550.0,60.0,Tunisie-annonce TN,2812869,9.166666666666666
Banlieue Nord,350.0,70.0,Tunisie-annonce TN,2827262,5.0
Sfax,700.0,100.0,Tunisie-annonce TN,2831868,7.0
Ariana,680.0,70.0,Tunisie-annonce TN,2831867,9.714285714285714
Banlieue Nord,400.0,65.0,Tunisie-annonce TN,2831866,6.153846153846154
Ariana,1100.0,140.0,Tunisie-annonce TN,2822318,7.857142857142857
Sousse,750.0,100.0,Tunisie-annonce TN,2827130,7.5
Banlieue Nord,250.0,270.0,Tunisie-annonce TN,2786353,0.9259259259259259
Banlieue Nord,2500.0,100.0,Tunisie-annonce TN,2831883,25.0
Banlieue Nord,420.0,100.0,Tunisie-annonce TN,2821033,4.2
Tunis,900.0,60.0,Tunisie-annonce TN,1886737,15.0
Banlieue Nord,500.0,40.0,Tunisie-annonce TN,2831881,12.5
Ariana,2500.0,650.0,Tunisie-annonce TN,2785033,3.8461538461538463
Tunis,400.0,87.0,Tunisie-annonce TN,2827092,4.597701149425287
Ariana,100.0,50.0,Tunisie-annonce TN,865400,2.0
Mannouba,750.0,115.0,Tunisie-annonce TN,2831877,6.521739130434782
Ariana,1500.0,50.0,Tunisie-annonce TN,864880,30.0
Ariana,850.0,130.0,Tunisie-annonce TN,2824914,6.538461538461538
Tunis,3200.0,187.0,Tunisie-annonce TN,2815935,17.112299465240643
Ariana,500.0,33.0,Tunisie-annonce TN,2826353,15.151515151515152
Banlieue Nord,3000.0,300.0,Tunisie-annonce TN,2802508,10.0
Jendouba,280.0,50.0,Tunisie-annonce TN,2340374,5.6
Banlieue Nord,3000.0,300.0,Tunisie-annonce TN,2815348,10.0
Ariana,1050.0,140.0,Tunisie-annonce TN,2825342,7.5
Cite el khadra,5000.0,440.0,Tunisie-annonce TN,2782097,11.363636363636363
Banlieue Nord,6000.0,180.0,Tunisie-annonce TN,2411054,33.333333333333336
Ariana,1250.0,200.0,Tunisie-annonce TN,2209546,6.25
Ariana,5000.0,300.0,Tunisie-annonce TN,2794256,16.666666666666668
Sfax,700.0,148.0,Tunisie-annonce TN,2806603,4.72972972972973
Mannouba,650.0,160.0,Tunisie-annonce TN,2803141,4.0625
Cite el khadra,2000.0,101.0,Tunisie-annonce TN,2779973,19.801980198019802
Banlieue Nord,900.0,160.0,Tunisie-annonce TN,2831931,5.625
Ben arous,470.0,150.0,Tunisie-annonce TN,2707344,3.1333333333333333
Tunis,420.0,60.0,Tunisie-annonce TN,2831919,7.0
Ariana,700.0,70.0,Tunisie-annonce TN,2817325,10.0
Ben arous,450.0,100.0,Tunisie-annonce TN,2825227,4.5
Sousse,100.0,80.0,Tunisie-annonce TN,2778861,1.25
Banlieue Nord,2200.0,380.0,Tunisie-annonce TN,2830881,5.7894736842105265
Banlieue Nord,1600.0,150.0,Tunisie-annonce TN,2753362,10.666666666666666
Nabeul,800.0,150.0,Tunisie-annonce TN,2828200,5.333333333333333
Banlieue Nord,600.0,50.0,Tunisie-annonce TN,2831898,12.0
Nabeul,900.0,120.0,Tunisie-annonce TN,2595749,7.5
Ariana,600.0,120.0,Tunisie-annonce TN,2771837,5.0
Banlieue Nord,1750.0,160.0,Tunisie-annonce TN,2816714,10.9375
Ariana,500.0,50.0,Tunisie-annonce TN,2831895,10.0
Tunis,450.0,100.0,Tunisie-annonce TN,2828204,4.5
Tunis,750.0,100.0,Tunisie-annonce TN,2816463,7.5
Nabeul,800.0,140.0,Tunisie-annonce TN,2828196,5.714285714285714
Tunis,450.0,50.0,Tunisie-annonce TN,2831891,9.0
Ariana,1500.0,40.0,Tunisie-annonce TN,2790133,37.5
Ariana,1100.0,160.0,Tunisie-annonce TN,2828269,6.875
Ben arous,440.0,180.0,Tunisie-annonce TN,2814457,2.4444444444444446
Banlieue Nord,1000.0,240.0,Tunisie-annonce TN,2784610,4.166666666666667
Tunis,1200.0,190.0,Tunisie-annonce TN,2779766,6.315789473684211
Banlieue Nord,900.0,60.0,Tunisie-annonce TN,2826847,15.0
Sousse,700.0,42.0,Tunisie-annonce TN,2588310,16.666666666666668
Banlieue Nord,680.0,110.0,Tunisie-annonce TN,2831914,6.181818181818182
Ben arous,600.0,100.0,Tunisie-annonce TN,2826927,6.0
Monastir,350.0,40.0,Tunisie-annonce TN,2807963,8.75
Banlieue Nord,2500.0,500.0,Tunisie-annonce TN,2830872,5.0
Banlieue Nord,1500.0,190.0,Tunisie-annonce TN,2830867,7.894736842105263
Nabeul,140.0,130.0,Tunisie-annonce TN,2813704,1.0769230769230769
Nabeul,160.0,105.0,Tunisie-annonce TN,2829439,1.5238095238095237
Sfax,500.0,100.0,Tunisie-annonce TN,2776091,5.0
Nabeul,130.0,68.0,Tunisie-annonce TN,2824717,1.911764705882353
Ben arous,550.0,80.0,Tunisie-annonce TN,2751654,6.875
Banlieue Nord,2800.0,170.0,Tunisie-annonce TN,2813546,16.470588235294116
Banlieue Nord,4400.0,217.0,Tunisie-annonce TN,2611392,20.276497695852534
Mannouba,600.0,120.0,Tunisie-annonce TN,2807353,5.0
Banlieue Nord,4000.0,200.0,Tunisie-annonce TN,2434864,20.0
Sousse,100.0,80.0,Tunisie-annonce TN,2819868,1.25
Banlieue Nord,450.0,10.0,Tunisie-annonce TN,2783544,45.0
Banlieue Nord,4000.0,280.0,Tunisie-annonce TN,2827140,14.285714285714286
Banlieue Nord,2200.0,160.0,Tunisie-annonce TN,2743774,13.75
Banlieue Nord,700.0,80.0,Tunisie-annonce TN,2830552,8.75
Banlieue Nord,1700.0,100.0,Tunisie-annonce TN,2816231,17.0
Banlieue Nord,750.0,147.0,Tunisie-annonce TN,2770362,5.1020408163265305
Nabeul,13333.0,2000.0,Tunisie-annonce TN,2417006,6.6665
